-181.395, 41.830, 4.064, 23.050
-181.395, 41.694, 4.075, 23.083
-181.395, 41.558, 4.087, 23.116
-181.395, 41.422, 4.098, 23.149
-181.395, 41.285, 4.110, 23.182
-181.395, 41.148, 4.122, 23.215
-181.395, 41.010, 4.133, 23.248
-181.395, 40.872, 4.145, 23.281
-181.395, 40.733, 4.157, 23.314
-181.395, 40.594, 4.168, 23.347
-181.395, 40.455, 4.180, 23.380
-181.395, 40.316, 4.192, 23.413
-181.395, 40.176, 4.204, 23.446
-181.395, 40.035, 4.216, 23.479
-181.394, 39.894, 4.227, 23.512
-181.394, 39.753, 4.239, 23.545
-181.394, 39.612, 4.251, 23.578
-181.394, 39.470, 4.263, 23.611
-181.394, 39.327, 4.275, 23.644
-181.394, 39.184, 4.287, 23.677
-181.394, 39.041, 4.299, 23.710
-181.394, 38.897, 4.311, 23.743
-181.394, 38.753, 4.323, 23.776
-181.394, 38.609, 4.335, 23.809
-181.394, 38.464, 4.348, 23.842
-181.394, 38.319, 4.360, 23.875
-181.394, 38.173, 4.372, 23.908
-181.394, 38.027, 4.384, 23.941
-181.394, 37.881, 4.397, 23.974
-181.394, 37.734, 4.409, 24.007
-181.394, 37.587, 4.421, 24.040
-181.394, 37.439, 4.434, 24.073
-181.394, 37.291, 4.446, 24.106
-181.394, 37.142, 4.459, 24.139
-181.393, 36.993, 4.471, 24.172
-181.393, 36.844, 4.484, 24.205
-181.393, 36.694, 4.497, 24.238
-181.393, 36.544, 4.509, 24.271
-181.393, 36.393, 4.522, 24.304
-181.393, 36.242, 4.535, 24.337
-181.393, 36.091, 4.547, 24.370
-181.393, 35.939, 4.560, 24.403
-181.393, 35.787, 4.573, 24.436
-181.393, 35.634, 4.586, 24.469
-181.393, 35.481, 4.599, 24.502
-181.393, 35.327, 4.612, 24.535
-181.392, 35.173, 4.625, 24.568
-181.392, 35.019, 4.638, 24.601
-181.392, 34.864, 4.651, 24.634
-181.392, 34.708, 4.664, 24.667
-181.392, 34.552, 4.677, 24.700
-181.392, 34.396, 4.691, 24.733
-181.392, 34.239, 4.704, 24.766
-181.392, 34.082, 4.717, 24.799
-181.392, 33.925, 4.731, 24.832
-181.392, 33.767, 4.744, 24.865
-181.391, 33.608, 4.757, 24.898
-181.391, 33.449, 4.771, 24.931
-181.391, 33.290, 4.784, 24.964
-181.391, 33.130, 4.798, 24.997
-181.391, 32.970, 4.812, 25.030
-181.391, 32.809, 4.825, 25.063
-181.391, 32.648, 4.839, 25.096
-181.391, 32.486, 4.853, 25.129
-181.390, 32.324, 4.867, 25.162
-181.390, 32.162, 4.880, 25.195
-181.390, 31.999, 4.894, 25.228
-181.390, 31.835, 4.908, 25.261
-181.390, 31.671, 4.922, 25.294
-181.390, 31.507, 4.936, 25.327
-181.390, 31.342, 4.950, 25.360
-181.390, 31.176, 4.964, 25.393
-181.390, 31.011, 4.978, 25.426
-181.389, 30.844, 4.993, 25.459
-181.389, 30.678, 5.007, 25.492
-181.389, 30.510, 5.021, 25.525
-181.389, 30.343, 5.036, 25.558
-181.389, 30.174, 5.050, 25.591
-181.389, 30.006, 5.064, 25.624
-181.388, 29.836, 5.079, 25.657
-181.388, 29.667, 5.092, 25.690
-181.388, 29.497, 5.100, 25.723
-181.388, 29.327, 5.095, 25.756
-181.388, 29.158, 5.078, 25.789
-181.388, 28.989, 5.063, 25.822
-181.388, 28.821, 5.053, 25.855
-181.387, 28.653, 5.047, 25.888
-181.387, 28.485, 5.045, 25.921
-181.387, 28.316, 5.047, 25.954
-181.387, 28.148, 5.052, 25.987
-181.387, 27.979, 5.059, 26.020
-181.387, 27.811, 5.069, 26.053
-181.386, 27.641, 5.081, 26.086
-181.386, 27.471, 5.095, 26.119
-181.386, 27.301, 5.110, 26.152
-181.386, 27.130, 5.127, 26.185
-181.386, 26.959, 5.145, 26.218
-181.385, 26.787, 5.163, 26.251
-181.385, 26.614, 5.182, 26.284
-181.385, 26.441, 5.202, 26.317
-181.385, 26.267, 5.222, 26.350
-181.385, 26.092, 5.242, 26.383
-181.384, 25.917, 5.263, 26.416
-181.384, 25.741, 5.283, 26.449
-181.384, 25.564, 5.304, 26.482
-181.384, 25.387, 5.325, 26.515
-181.384, 25.209, 5.346, 26.548
-181.383, 25.030, 5.366, 26.581
-181.383, 24.850, 5.387, 26.614
-181.383, 24.670, 5.407, 26.647
-181.383, 24.490, 5.428, 26.680
-181.382, 24.308, 5.448, 26.713
-181.382, 24.126, 5.468, 26.746
-181.382, 23.943, 5.488, 26.779
-181.382, 23.760, 5.508, 26.812
-181.381, 23.576, 5.528, 26.845
-181.381, 23.391, 5.547, 26.878
-181.381, 23.205, 5.567, 26.911
-181.381, 23.019, 5.586, 26.944
-181.380, 22.833, 5.605, 26.977
-181.380, 22.645, 5.625, 27.010
-181.380, 22.457, 5.644, 27.043
-181.379, 22.269, 5.663, 27.076
-181.379, 22.079, 5.682, 27.109
-181.379, 21.889, 5.701, 27.142
-181.379, 21.699, 5.720, 27.175
-181.378, 21.508, 5.739, 27.208
-181.378, 21.316, 5.758, 27.241
-181.378, 21.123, 5.777, 27.274
-181.378, 20.930, 5.796, 27.307
-181.377, 20.737, 5.814, 27.340
-181.377, 20.542, 5.833, 27.373
-181.377, 20.347, 5.852, 27.406
-181.376, 20.152, 5.871, 27.439
-181.376, 19.955, 5.890, 27.472
-181.376, 19.759, 5.909, 27.505
-181.375, 19.561, 5.927, 27.538
-181.375, 19.363, 5.946, 27.571
-181.375, 19.164, 5.965, 27.604
-181.374, 18.965, 5.984, 27.637
-181.374, 18.765, 6.003, 27.670
-181.374, 18.564, 6.022, 27.703
-181.373, 18.363, 6.041, 27.736
-181.373, 18.161, 6.060, 27.769
-181.373, 17.959, 6.079, 27.802
-181.372, 17.755, 6.099, 27.835
-181.372, 17.552, 6.118, 27.868
-181.372, 17.347, 6.137, 27.901
-181.371, 17.142, 6.156, 27.934
-181.371, 16.936, 6.176, 27.967
-181.371, 16.730, 6.195, 28.000
-181.370, 16.523, 6.215, 28.033
-181.370, 16.315, 6.234, 28.066
-181.369, 16.107, 6.254, 28.099
-181.369, 15.898, 6.273, 28.132
-181.369, 15.688, 6.293, 28.165
-181.368, 15.478, 6.313, 28.198
-181.368, 15.267, 6.332, 28.231
-181.367, 15.055, 6.352, 28.264
-181.367, 14.843, 6.372, 28.297
-181.367, 14.630, 6.392, 28.330
-181.366, 14.416, 6.412, 28.363
-181.366, 14.202, 6.432, 28.396
-181.365, 13.987, 6.452, 28.429
-181.365, 13.771, 6.472, 28.462
-181.365, 13.555, 6.493, 28.495
-181.364, 13.338, 6.513, 28.528
-181.364, 13.120, 6.533, 28.561
-181.363, 12.902, 6.554, 28.594
-181.363, 12.683, 6.574, 28.627
-181.362, 12.463, 6.595, 28.660
-181.362, 12.243, 6.616, 28.693
-181.361, 12.022, 6.636, 28.726
-181.361, 11.800, 6.657, 28.759
-181.361, 11.577, 6.678, 28.792
-181.360, 11.354, 6.699, 28.825
-181.360, 11.130, 6.720, 28.858
-181.359, 10.906, 6.741, 28.891
-181.359, 10.680, 6.763, 28.924
-181.358, 10.454, 6.784, 28.957
-181.358, 10.228, 6.805, 28.990
-181.357, 10.000, 6.826, 29.023
-181.357, 9.772, 6.847, 29.056
-181.356, 9.543, 6.867, 29.089
-181.356, 9.314, 6.888, 29.122
-181.355, 9.084, 6.909, 29.155
-181.355, 8.853, 6.930, 29.188
-181.354, 8.621, 6.951, 29.221
-181.354, 8.389, 6.972, 29.254
-181.353, 8.156, 6.993, 29.287
-181.352, 7.922, 7.014, 29.320
-181.352, 7.688, 7.036, 29.353
-181.351, 7.453, 7.057, 29.386
-181.351, 7.217, 7.078, 29.419
-181.350, 6.980, 7.100, 29.452
-181.350, 6.743, 7.121, 29.485
-181.349, 6.505, 7.143, 29.518
-181.349, 6.266, 7.165, 29.551
-181.348, 6.027, 7.186, 29.584
-181.347, 5.787, 7.208, 29.617
-181.347, 5.546, 7.230, 29.650
-181.346, 5.304, 7.252, 29.683
-181.346, 5.062, 7.274, 29.716
-181.345, 4.819, 7.296, 29.749
-181.344, 4.575, 7.319, 29.782
-181.344, 4.331, 7.341, 29.815
-181.343, 4.085, 7.363, 29.848
-181.343, 3.839, 7.386, 29.881
-181.342, 3.592, 7.408, 29.914
-181.341, 3.345, 7.431, 29.947
-181.341, 3.097, 7.453, 29.980
-181.340, 2.848, 7.476, 30.013
-181.339, 2.598, 7.499, 30.046
-181.339, 2.347, 7.522, 30.079
-181.338, 2.096, 7.545, 30.112
-181.337, 1.844, 7.568, 30.145
-181.337, 1.591, 7.591, 30.178
-181.336, 1.337, 7.614, 30.211
-181.335, 1.083, 7.637, 30.244
-181.335, 0.828, 7.660, 30.277
-181.334, 0.572, 7.683, 30.310
-181.333, 0.315, 7.706, 30.343
-181.333, 0.058, 7.729, 30.376
-181.332, -0.200, 7.752, 30.409
-181.331, -0.459, 7.775, 30.442
-181.331, -0.719, 7.798, 30.475
-181.330, -0.980, 7.822, 30.508
-181.329, -1.241, 7.845, 30.541
-181.328, -1.503, 7.869, 30.574
-181.328, -1.766, 7.892, 30.607
-181.327, -2.030, 7.916, 30.640
-181.326, -2.294, 7.940, 30.673
-181.325, -2.559, 7.964, 30.706
-181.325, -2.825, 7.987, 30.739
-181.324, -3.092, 8.011, 30.772
-181.323, -3.360, 8.036, 30.805
-181.322, -3.628, 8.060, 30.838
-181.322, -3.898, 8.084, 30.871
-181.321, -4.168, 8.109, 30.904
-181.320, -4.439, 8.133, 30.937
-181.319, -4.710, 8.158, 30.970
-181.318, -4.983, 8.183, 31.003
-181.317, -5.256, 8.208, 31.036
-181.317, -5.531, 8.232, 31.069
-181.316, -5.806, 8.258, 31.102
-181.315, -6.082, 8.283, 31.135
-181.314, -6.358, 8.308, 31.168
-181.313, -6.636, 8.333, 31.201
-181.312, -6.914, 8.359, 31.234
-181.311, -7.194, 8.384, 31.267
-181.311, -7.474, 8.410, 31.300
-181.310, -7.755, 8.436, 31.333
-181.309, -8.036, 8.461, 31.366
-181.308, -8.319, 8.487, 31.399
-181.307, -8.603, 8.513, 31.432
-181.306, -8.887, 8.539, 31.465
-181.305, -9.172, 8.565, 31.498
-181.304, -9.459, 8.592, 31.531
-181.303, -9.746, 8.618, 31.564
-181.302, -10.034, 8.645, 31.597
-181.301, -10.323, 8.671, 31.630
-181.300, -10.612, 8.698, 31.663
-181.299, -10.903, 8.725, 31.696
-181.298, -11.194, 8.751, 31.729
-181.297, -11.487, 8.778, 31.762
-181.296, -11.780, 8.805, 31.795
-181.295, -12.074, 8.833, 31.828
-181.294, -12.369, 8.860, 31.861
-181.293, -12.665, 8.887, 31.894
-181.292, -12.962, 8.915, 31.927
-181.291, -13.260, 8.942, 31.960
-181.290, -13.559, 8.970, 31.993
-181.289, -13.859, 8.997, 32.026
-181.288, -14.159, 9.025, 32.059
-181.287, -14.461, 9.053, 32.092
-181.286, -14.763, 9.081, 32.125
-181.285, -15.067, 9.109, 32.158
-181.284, -15.371, 9.137, 32.191
-181.283, -15.676, 9.166, 32.224
-181.282, -15.983, 9.194, 32.257
-181.281, -16.290, 9.223, 32.290
-181.280, -16.598, 9.251, 32.323
-181.278, -16.907, 9.280, 32.356
-181.277, -17.217, 9.309, 32.389
-181.276, -17.528, 9.337, 32.422
-181.275, -17.840, 9.366, 32.455
-181.274, -18.153, 9.395, 32.488
-181.273, -18.467, 9.425, 32.521
-181.271, -18.782, 9.454, 32.554
-181.270, -19.098, 9.483, 32.587
-181.269, -19.415, 9.513, 32.620
-181.268, -19.732, 9.543, 32.653
-181.267, -20.051, 9.572, 32.686
-181.266, -20.371, 9.602, 32.719
-181.264, -20.692, 9.632, 32.752
-181.263, -21.014, 9.662, 32.785
-181.262, -21.337, 9.692, 32.818
-181.261, -21.660, 9.722, 32.851
-181.259, -21.985, 9.753, 32.884
-181.258, -22.311, 9.783, 32.917
-181.257, -22.638, 9.814, 32.950
-181.255, -22.966, 9.844, 32.983
-181.254, -23.295, 9.875, 33.016
-181.253, -23.625, 9.906, 33.049
-181.251, -23.956, 9.937, 33.082
-181.250, -24.288, 9.968, 33.115
-181.249, -24.621, 9.999, 33.148
-181.247, -24.955, 10.030, 33.181
-181.246, -25.290, 10.062, 33.214
-181.245, -25.626, 10.093, 33.247
-181.243, -25.963, 10.125, 33.280
-181.242, -26.302, 10.157, 33.313
-181.241, -26.641, 10.188, 33.346
-181.239, -26.982, 10.220, 33.379
-181.238, -27.323, 10.252, 33.412
-181.236, -27.666, 10.285, 33.445
-181.235, -28.009, 10.317, 33.478
-181.234, -28.354, 10.349, 33.511
-181.232, -28.700, 10.382, 33.544
-181.231, -29.047, 10.414, 33.577
-181.229, -29.395, 10.447, 33.610
-181.228, -29.744, 10.480, 33.643
-181.226, -30.094, 10.513, 33.676
-181.225, -30.445, 10.546, 33.709
-181.223, -30.797, 10.579, 33.742
-181.222, -31.151, 10.612, 33.775
-181.220, -31.506, 10.646, 33.808
-181.219, -31.861, 10.679, 33.841
-181.217, -32.218, 10.713, 33.874
-181.215, -32.576, 10.747, 33.907
-181.214, -32.935, 10.781, 33.940
-181.212, -33.295, 10.815, 33.973
-181.211, -33.657, 10.849, 34.006
-181.209, -34.019, 10.883, 34.039
-181.207, -34.383, 10.917, 34.072
-181.206, -34.748, 10.952, 34.105
-181.204, -35.114, 10.987, 34.138
-181.202, -35.481, 11.021, 34.171
-181.201, -35.849, 11.056, 34.204
-181.199, -36.218, 11.091, 34.237
-181.197, -36.589, 11.126, 34.270
-181.196, -36.961, 11.161, 34.303
-181.194, -37.334, 11.197, 34.336
-181.192, -37.708, 11.232, 34.369
-181.190, -38.083, 11.268, 34.402
-181.189, -38.460, 11.303, 34.435
-181.187, -38.837, 11.339, 34.468
-181.185, -39.216, 11.375, 34.501
-181.183, -39.596, 11.411, 34.534
-181.182, -39.978, 11.448, 34.567
-181.180, -40.360, 11.484, 34.600
-181.178, -40.744, 11.521, 34.633
-181.176, -41.129, 11.557, 34.666
-181.174, -41.515, 11.594, 34.699
-181.172, -41.902, 11.631, 34.732
-181.170, -42.291, 11.669, 34.765
-181.168, -42.681, 11.706, 34.798
-181.167, -43.072, 11.744, 34.831
-181.165, -43.465, 11.782, 34.864
-181.163, -43.858, 11.820, 34.897
-181.161, -44.253, 11.858, 34.930
-181.159, -44.649, 11.897, 34.963
-181.157, -45.047, 11.935, 34.996
-181.155, -45.446, 11.974, 35.029
-181.153, -45.846, 12.013, 35.062
-181.151, -46.247, 12.053, 35.095
-181.149, -46.650, 12.092, 35.128
-181.147, -47.054, 12.132, 35.161
-181.145, -47.460, 12.171, 35.194
-181.143, -47.866, 12.211, 35.227
-181.140, -48.274, 12.251, 35.260
-181.138, -48.684, 12.292, 35.293
-181.136, -49.095, 12.332, 35.326
-181.134, -49.507, 12.373, 35.359
-181.132, -49.920, 12.413, 35.392
-181.130, -50.335, 12.454, 35.425
-181.128, -50.751, 12.495, 35.458
-181.125, -51.169, 12.536, 35.491
-181.123, -51.588, 12.578, 35.524
-181.121, -52.008, 12.619, 35.557
-181.119, -52.430, 12.661, 35.590
-181.116, -52.853, 12.703, 35.623
-181.114, -53.277, 12.745, 35.656
-181.112, -53.703, 12.787, 35.689
-181.110, -54.130, 12.829, 35.722
-181.107, -54.559, 12.871, 35.755
-181.105, -54.989, 12.914, 35.788
-181.103, -55.421, 12.957, 35.821
-181.100, -55.854, 13.000, 35.854
-181.098, -56.288, 13.043, 35.887
-181.095, -56.724, 13.086, 35.920
-181.093, -57.161, 13.129, 35.953
-181.091, -57.600, 13.173, 35.986
-181.088, -58.040, 13.217, 36.019
-181.086, -58.482, 13.260, 36.052
-181.083, -58.925, 13.304, 36.085
-181.081, -59.370, 13.349, 36.118
-181.078, -59.816, 13.393, 36.151
-181.076, -60.263, 13.437, 36.184
-181.073, -60.712, 13.482, 36.217
-181.071, -61.163, 13.527, 36.250
-181.068, -61.615, 13.571, 36.283
-181.065, -62.068, 13.617, 36.316
-181.063, -62.523, 13.662, 36.349
-181.060, -62.980, 13.707, 36.382
-181.057, -63.438, 13.753, 36.415
-181.055, -63.898, 13.798, 36.448
-181.052, -64.359, 13.844, 36.481
-181.049, -64.821, 13.890, 36.514
-181.047, -65.286, 13.936, 36.547
-181.044, -65.751, 13.983, 36.580
-181.041, -66.219, 14.029, 36.613
-181.038, -66.687, 14.076, 36.646
-181.035, -67.158, 14.123, 36.679
-181.033, -67.630, 14.170, 36.712
-181.030, -68.103, 14.217, 36.745
-181.027, -68.578, 14.264, 36.778
-181.024, -69.055, 14.312, 36.811
-181.021, -69.533, 14.359, 36.844
-181.018, -70.013, 14.407, 36.877
-181.015, -70.495, 14.455, 36.910
-181.012, -70.978, 14.503, 36.943
-181.009, -71.462, 14.552, 36.976
-181.006, -71.949, 14.600, 37.009
-181.003, -72.437, 14.649, 37.042
-181.000, -72.926, 14.698, 37.075
-180.997, -73.417, 14.747, 37.108
-180.994, -73.910, 14.796, 37.141
-180.991, -74.404, 14.845, 37.174
-180.988, -74.901, 14.894, 37.207
-180.984, -75.398, 14.944, 37.240
-180.981, -75.898, 14.994, 37.273
-180.978, -76.399, 15.044, 37.306
-180.975, -76.902, 15.094, 37.339
-180.972, -77.406, 15.144, 37.372
-180.968, -77.912, 15.195, 37.405
-180.965, -78.420, 15.246, 37.438
-180.962, -78.929, 15.297, 37.471
-180.958, -79.440, 15.348, 37.504
-180.955, -79.953, 15.399, 37.537
-180.952, -80.468, 15.450, 37.570
-180.948, -80.984, 15.502, 37.603
-180.945, -81.502, 15.554, 37.636
-180.941, -82.022, 15.605, 37.669
-180.938, -82.544, 15.658, 37.702
-180.934, -83.067, 15.710, 37.735
-180.931, -83.592, 15.762, 37.768
-180.927, -84.119, 15.815, 37.801
-180.924, -84.647, 15.868, 37.834
-180.920, -85.177, 15.921, 37.867
-180.917, -85.709, 15.974, 37.900
-180.913, -86.243, 16.027, 37.933
-180.909, -86.779, 16.081, 37.966
-180.906, -87.316, 16.134, 37.999
-180.902, -87.855, 16.184, 38.032
-180.898, -88.396, 16.229, 38.065
-180.894, -88.938, 16.268, 38.098
-180.890, -89.481, 16.299, 38.131
-180.887, -90.024, 16.325, 38.164
-180.883, -90.569, 16.344, 38.197
-180.879, -91.114, 16.358, 38.230
-180.875, -91.659, 16.367, 38.263
-180.871, -92.204, 16.371, 38.296
-180.867, -92.750, 16.370, 38.329
-180.863, -93.295, 16.365, 38.362
-180.859, -93.840, 16.357, 38.395
-180.855, -94.384, 16.346, 38.428
-180.852, -94.929, 16.332, 38.461
-180.848, -95.472, 16.315, 38.494
-180.844, -96.015, 16.297, 38.527
-180.840, -96.558, 16.277, 38.560
-180.836, -97.100, 16.255, 38.593
-180.832, -97.641, 16.232, 38.626
-180.827, -98.181, 16.208, 38.659
-180.823, -98.720, 16.184, 38.692
-180.819, -99.259, 16.159, 38.725
-180.815, -99.797, 16.133, 38.758
-180.811, -100.334, 16.107, 38.791
-180.807, -100.870, 16.081, 38.824
-180.803, -101.405, 16.054, 38.857
-180.799, -101.939, 16.028, 38.890
-180.795, -102.473, 16.001, 38.923
-180.791, -103.005, 15.974, 38.956
-180.787, -103.537, 15.948, 38.989
-180.783, -104.068, 15.922, 39.022
-180.779, -104.598, 15.895, 39.055
-180.774, -105.127, 15.869, 39.088
-180.770, -105.655, 15.844, 39.121
-180.766, -106.183, 15.818, 39.154
-180.762, -106.709, 15.793, 39.187
-180.758, -107.235, 15.768, 39.220
-180.754, -107.760, 15.743, 39.253
-180.750, -108.284, 15.718, 39.286
-180.745, -108.807, 15.693, 39.319
-180.741, -109.330, 15.669, 39.352
-180.737, -109.852, 15.645, 39.385
-180.733, -110.372, 15.621, 39.418
-180.729, -110.893, 15.598, 39.451
-180.725, -111.412, 15.574, 39.484
-180.720, -111.930, 15.551, 39.517
-180.716, -112.448, 15.528, 39.550
-180.712, -112.965, 15.505, 39.583
-180.708, -113.481, 15.482, 39.616
-180.704, -113.997, 15.459, 39.649
-180.699, -114.512, 15.436, 39.682
-180.695, -115.026, 15.414, 39.715
-180.691, -115.539, 15.391, 39.748
-180.687, -116.051, 15.369, 39.781
-180.682, -116.563, 15.347, 39.814
-180.678, -117.074, 15.325, 39.847
-180.674, -117.584, 15.303, 39.880
-180.670, -118.094, 15.281, 39.913
-180.665, -118.603, 15.259, 39.946
-180.661, -119.111, 15.237, 39.979
-180.657, -119.618, 15.215, 40.012
-180.653, -120.125, 15.193, 40.045
-180.648, -120.631, 15.172, 40.078
-180.644, -121.136, 15.150, 40.111
-180.640, -121.640, 15.128, 40.144
-180.635, -122.144, 15.107, 40.177
-180.631, -122.647, 15.085, 40.210
-180.627, -123.149, 15.064, 40.243
-180.622, -123.651, 15.042, 40.276
-180.618, -124.152, 15.021, 40.309
-180.613, -124.652, 14.999, 40.342
-180.609, -125.151, 14.978, 40.375
-180.605, -125.650, 14.957, 40.408
-180.600, -126.148, 14.935, 40.441
-180.596, -126.645, 14.914, 40.474
-180.591, -127.142, 14.893, 40.507
-180.587, -127.638, 14.872, 40.540
-180.583, -128.133, 14.850, 40.573
-180.578, -128.627, 14.829, 40.606
-180.574, -129.121, 14.808, 40.639
-180.569, -129.614, 14.787, 40.672
-180.565, -130.107, 14.766, 40.705
-180.560, -130.598, 14.745, 40.738
-180.556, -131.089, 14.724, 40.771
-180.551, -131.579, 14.703, 40.804
-180.547, -132.069, 14.682, 40.837
-180.542, -132.558, 14.661, 40.870
-180.538, -133.046, 14.640, 40.903
-180.533, -133.533, 14.619, 40.936
-180.529, -134.020, 14.598, 40.969
-180.524, -134.506, 14.577, 41.002
-180.520, -134.992, 14.557, 41.035
-180.515, -135.476, 14.536, 41.068
-180.511, -135.960, 14.515, 41.101
-180.506, -136.444, 14.494, 41.134
-180.501, -136.926, 14.474, 41.167
-180.497, -137.408, 14.453, 41.200
-180.492, -137.889, 14.432, 41.233
-180.488, -138.370, 14.412, 41.266
-180.483, -138.850, 14.391, 41.299
-180.479, -139.329, 14.371, 41.332
-180.474, -139.807, 14.350, 41.365
-180.469, -140.285, 14.330, 41.398
-180.465, -140.762, 14.309, 41.431
-180.460, -141.239, 14.289, 41.464
-180.455, -141.715, 14.268, 41.497
-180.451, -142.190, 14.248, 41.530
-180.446, -142.664, 14.228, 41.563
-180.441, -143.138, 14.207, 41.596
-180.437, -143.611, 14.187, 41.629
-180.432, -144.083, 14.167, 41.662
-180.427, -144.555, 14.147, 41.695
-180.423, -145.026, 14.126, 41.728
-180.418, -145.496, 14.106, 41.761
-180.413, -145.966, 14.086, 41.794
-180.408, -146.435, 14.066, 41.827
-180.404, -146.903, 14.046, 41.860
-180.399, -147.371, 14.026, 41.893
-180.394, -147.838, 14.006, 41.926
-180.389, -148.304, 13.986, 41.959
-180.384, -148.770, 13.966, 41.992
-180.380, -149.235, 13.946, 42.025
-180.375, -149.699, 13.926, 42.058
-180.370, -150.163, 13.906, 42.091
-180.365, -150.626, 13.886, 42.124
-180.360, -151.088, 13.867, 42.157
-180.355, -151.550, 13.847, 42.190
-180.350, -152.011, 13.827, 42.223
-180.346, -152.472, 13.807, 42.256
-180.341, -152.931, 13.788, 42.289
-180.336, -153.390, 13.768, 42.322
-180.331, -153.849, 13.748, 42.355
-180.326, -154.307, 13.729, 42.388
-180.321, -154.764, 13.709, 42.421
-180.316, -155.220, 13.689, 42.454
-180.311, -155.676, 13.670, 42.487
-180.306, -156.131, 13.650, 42.520
-180.301, -156.586, 13.631, 42.553
-180.296, -157.039, 13.611, 42.586
-180.291, -157.493, 13.592, 42.619
-180.286, -157.945, 13.573, 42.652
-180.281, -158.397, 13.553, 42.685
-180.276, -158.848, 13.534, 42.718
-180.271, -159.299, 13.515, 42.751
-180.266, -159.749, 13.495, 42.784
-180.261, -160.198, 13.476, 42.817
-180.256, -160.647, 13.457, 42.850
-180.251, -161.095, 13.438, 42.883
-180.245, -161.542, 13.418, 42.916
-180.240, -161.989, 13.399, 42.949
-180.235, -162.435, 13.380, 42.982
-180.230, -162.881, 13.361, 43.015
-180.225, -163.326, 13.342, 43.048
-180.220, -163.770, 13.323, 43.081
-180.214, -164.213, 13.304, 43.114
-180.209, -164.656, 13.285, 43.147
-180.204, -165.099, 13.266, 43.180
-180.199, -165.540, 13.247, 43.213
-180.193, -165.982, 13.228, 43.246
-180.188, -166.422, 13.209, 43.279
-180.183, -166.862, 13.190, 43.312
-180.177, -167.301, 13.172, 43.345
-180.172, -167.739, 13.153, 43.378
-180.167, -168.177, 13.134, 43.411
-180.161, -168.615, 13.115, 43.444
-180.156, -169.051, 13.097, 43.477
-180.151, -169.487, 13.078, 43.510
-180.145, -169.923, 13.059, 43.543
-180.140, -170.358, 13.041, 43.576
-180.134, -170.792, 13.022, 43.609
-180.129, -171.225, 13.003, 43.642
-180.123, -171.658, 12.985, 43.675
-180.118, -172.091, 12.966, 43.708
-180.112, -172.522, 12.948, 43.741
-180.107, -172.954, 12.929, 43.774
-180.102, -173.384, 12.911, 43.807
-180.096, -173.814, 12.892, 43.840
-180.091, -174.243, 12.874, 43.873
-180.085, -174.672, 12.856, 43.906
-180.080, -175.100, 12.837, 43.939
-180.074, -175.527, 12.819, 43.972
-180.069, -175.954, 12.801, 44.005
-180.063, -176.380, 12.783, 44.038
-180.058, -176.806, 12.764, 44.071
-180.052, -177.231, 12.746, 44.104
-180.047, -177.655, 12.728, 44.137
-180.042, -178.079, 12.710, 44.170
-180.036, -178.502, 12.692, 44.203
-180.031, -178.925, 12.674, 44.236
-180.025, -179.347, 12.655, 44.269
-180.020, -179.768, 12.637, 44.302
-180.014, -180.189, 12.619, 44.335
-180.009, -180.609, 12.601, 44.368
-180.003, -181.029, 12.583, 44.401
-179.998, -181.448, 12.566, 44.434
-179.993, -181.866, 12.548, 44.467
-179.989, -182.284, 12.530, 44.500
-179.984, -182.701, 12.512, 44.533
-179.982, -183.117, 12.492, 44.566
-179.982, -183.533, 12.474, 44.599
-179.985, -183.949, 12.453, 44.632
-179.991, -184.363, 12.435, 44.665
-179.998, -184.777, 12.417, 44.698
-180.008, -185.191, 12.398, 44.731
-180.020, -185.603, 12.381, 44.764
-180.036, -186.015, 12.361, 44.797
-180.053, -186.426, 12.345, 44.830
-180.072, -186.837, 12.328, 44.863
-180.093, -187.247, 12.311, 44.896
-180.115, -187.656, 12.295, 44.929
-180.139, -188.065, 12.278, 44.962
-180.164, -188.473, 12.262, 44.995
-180.188, -188.881, 12.245, 45.028
-180.213, -189.288, 12.228, 45.061
-180.237, -189.694, 12.211, 45.094
-180.260, -190.100, 12.194, 45.127
-180.283, -190.505, 12.176, 45.160
-180.303, -190.910, 12.157, 45.193
-180.321, -191.315, 12.139, 45.226
-180.337, -191.719, 12.121, 45.259
-180.351, -192.122, 12.103, 45.292
-180.362, -192.525, 12.084, 45.325
-180.369, -192.927, 12.065, 45.358
-180.373, -193.329, 12.047, 45.391
-180.373, -193.730, 12.028, 45.424
-180.370, -194.130, 12.010, 45.457
-180.363, -194.530, 11.992, 45.490
-180.351, -194.929, 11.972, 45.523
-180.335, -195.327, 11.955, 45.556
-180.315, -195.724, 11.936, 45.589
-180.291, -196.120, 11.920, 45.622
-180.262, -196.516, 11.902, 45.655
-180.228, -196.910, 11.885, 45.688
-180.190, -197.304, 11.875, 45.721
-180.148, -197.697, 11.869, 45.754
-180.100, -198.090, 11.867, 45.787
-180.047, -198.481, 11.872, 45.820
-179.990, -198.873, 11.879, 45.853
-179.929, -199.264, 11.893, 45.886
-179.863, -199.655, 11.908, 45.919
-179.792, -200.046, 11.925, 45.952
-179.717, -200.437, 11.947, 45.985
-179.638, -200.827, 11.970, 46.018
-179.554, -201.218, 11.997, 46.051
-179.466, -201.608, 12.024, 46.084
-179.374, -201.999, 12.053, 46.117
